id,text,username,longtitude,latitude,created_at_local,source_clean
5.69686E+17,"""We should talk about suicide out loud."" #oscars",Julie Lindsey,-122.959506,38.686356,31:09.1,Twitter for iPhone
5.69718E+17,OH MY GOD!  Much respect for using the Oscar stage to talk about suicide.  STANDING OVATION!,Veiled,-117.14309,32.643298,37:15.6,Twitter for iPhone
5.69718E+17,bless him for talking abt suicide bc its so necessary to make everyone understand they have a place and are loved,annoying,-117.138299,33.504832,39:32.9,Twitter for Android
5.69718E+17,These guys are great for using their platform to talk about suicide.  We need to talk about it.  Everyone needs to. This is the right track.,Veiled,-117.143,32.643229,40:32.3,Twitter for iPhone
5.69742E+17,"Do people forget how to drive in the rain? Seriously, do they WANNA commit suicide???",Paco Macias,-119.004182,34.282867,14:04.5,Twitter for iPhone
5.70088E+17,"""We should talk about #suicide out loud."" #DanaPerry #Oscars2015",Nick Smith,-117.0522,32.677504,10:53.9,Twitter for iPad
5.70344E+17,A look inside Tumblr’s suicide notes among transgender teens http://t.co/SdIQ5xUOvq,Social Assurity,-117.161222,32.711576,05:46.9,Twitter for Android Tablets
5.704E+17,Families Working to Fix CA Prescription Drug Database: A woman's suicide by prescription drugs has prompted her… http://t.co/1xcuOcGdrN,San Diego Press,-117.166272,32.714312,49:06.7,dlvr.it
5.70416E+17,Families Working to Fix CA Prescription Drug Database: A woman's suicide by prescription drugs has prompted her… http://t.co/h263BZ1H1R,San Diego Press,-117.166272,32.714312,52:33.7,dlvr.it
5.70648E+17,"Either I'm doing suicides today with a med ball work out, or a mile run with med balls. I hope for suicides, they're fun",Woofers Woofington ,-116.949552,32.797945,12:57.8,Twitter for iPhone
5.70686E+17,i might have to run 100 suicides for tellin my professor to suck my dick either that or just apologize.... bih ain't no apologizin,Clout God,-120.972645,39.95285,44:19.2,Twitter for Android
5.7071E+17,"//suicide 

She said she's not thinking about it but. I could use help convincing mysekf to believe her",evalyn,-119.455534,36.518056,18:49.4,Twitter for Android
5.7071E+17,"//suicide

I know it's a lot to ask but she has A LOT of antidepressants and some pain meds and i cant stop worrying",evalyn,-119.455539,36.518056,19:34.9,Twitter for Android
5.70734E+17,Today 2 👸 will attempt to commit suicide 1 will❌the other will succeed. 1 will 🅱called an attention whore &amp; the other will 🅱called beautiful,Vicky Camacho,-123.248994,39.793345,56:36.1,Twitter for Android
5.70816E+17,"""Depression"" and ""suicide"" stfu bitch You don't even relate so just stop. smfh",steph,-116.965044,32.660713,21:29.5,Twitter for iPhone
5.70821E+17,This project is making contemplate suicide every five minutes 😭😒,GAGEEY ️,-116.994251,32.642464,41:06.5,Twitter for iPhone
5.70825E+17,@JimHumbert POTUS CLAIMS not religious war as long as Nation buys into this lie we commit suicide for our families HE IS A MUSLIM destroyUSA,screwed blue,-117.210881,33.065169,56:45.8,Twitter for Android
5.70831E+17,@sierramcmahon  have you read about the Jonestown Massacre. There's a audio file from the mass suicide. It's so incredibly eerie.,Leviathan ,-117.131249,32.581663,19:50.3,Twitter for iPhone
5.71026E+17,"@MichelleTeresa4 #dakotafoundation
#endsuicide
#ilovekooter", Michelle Thomas,-114.641157,34.881299,15:26.0,Twitter for Android
5.71149E+17,"@spookylilbitch http://t.co/n5VO39MsRX

he was pen pals with gacy and he met him and the trauma from the encounter made him commit suicide",acum ❁,-117.01965,32.845832,24:33.4,Twitter for iPhone
5.71188E+17,@lame__may @veronicalalaa when it gets to every night I'm gonna commit suicide and you guys are my witnesses,bre ∞,-121.409062,39.333196,59:28.8,Twitter for iPhone
5.71188E+17,@lame__may @veronicalalaa I might commit suicide tonight. I have TOOO much homework,bre ∞,-121.40906,39.333192,00:28.6,Twitter for iPhone
5.71281E+17,@JackieEyewe @DamiDesouza career suicide,BTNOMB,-117.1084,32.677078,08:49.3,Twitter for iPhone
5.71406E+17,"@BradT2032 Word up. Sigh. My favorite shows are about the apocalypse, murder, and/or suicide. Death, I guess. Otherwise, why care?",Chimpulsive,-120.634105,37.369396,26:42.6,Twitter for Android
5.71804E+17,We're all just suicidal teens talking other suicidal teens out of suicide,Kakaii,-117.055887,32.713026,47:36.2,Twitter for iPhone
5.71844E+17,"never thoughts of suicide, im too alive.",vellinçio,-121.123196,35.862282,27:16.7,Twitter for iPhone
5.71907E+17,"""@r0yalsuicide_: Souls recognize each other by vibes, not by appearance.""",Jeremy Ortega,-121.214891,38.558024,36:51.4,Twitter for Android Tablets
5.72129E+17,the virgin suicides always has me thinking,gi,-117.17652,33.633697,18:51.9,Twitter for iPhone
5.72231E+17,I just wanna be a suicide girl okay,i am cheese,-120.653362,40.389955,04:30.4,Twitter for Android
5.72255E+17,Burn Book is all bad man somebody bout to commit suicide over this shit,meme,-117.155832,32.940412,40:43.7,Twitter for iPhone
5.72483E+17,You would think that having a recent suicide so close to home would have people thinking twice about how they treat each other,Isabel Ramos,-117.112885,33.017624,45:08.6,Twitter for iPhone
5.72506E+17,US teen Michelle Carter faces manslaughter charge for 'encouraging friend to suicide by text' http://t.co/oUUgiCr00Y,Weediculous Pho-Sho,-116.990288,32.710572,17:36.1,Twitter for Android
5.72643E+17,I can Iive-tweet #TheBatchelor and then live-tweet my white wine soaked outrage over #Kony2012 and then live-tweet my own suicide! America!,Devin Deeds,-117.229085,32.803679,19:48.8,Twitter for iPhone
5.7289E+17,Apparently sex causes cancer and suicide. HAAHHAHA #ignorant http://t.co/Wyb9oOeEgY,casey reid,-117.159821,33.129071,41:41.9,Twitter for iPhone
5.72958E+17,Term 'suicide' should never be bandied around carelessly,Jackie LeRoy,-117.009755,32.66979,11:36.2,Twitter for iPhone
5.72975E+17,"been at ghs less than a year and a bathroom caught on fire, instruments stolen &amp; sold on ebay, someone attempted suicide...",Emi Guzman,-118.206154,34.153429,22:47.3,Twitter for iPhone
5.72988E+17,Vulnerability is suicide,a n n,-117.057077,33.718106,13:33.2,Twitter for iPhone
5.73E+17,This ain't a suicide its a homicide,Kylie,-117.15787,32.959598,01:43.4,Twitter for iPhone
5.73024E+17,ITunes just deleted all my shit. I'm bout to commit suicide.....,Tizz,-117.08475,34.84979,35:58.8,Twitter for Android
5.73306E+17,"If I was as bad at masturbating as I was at dating, my sex life would be suicide worthy",Prophylacticon III,-123.628942,40.948297,15:35.4,Twitter for Android
5.73333E+17,these hashtags are disgusting &amp; irrelevant why would u support suicide ?? and why would u want ashton to die !!!! http://t.co/rip8bmEMQD,sianna f. ,-117.379147,34.145705,02:41.9,Twitter for Android
5.7338E+17,I am a suicide survivor.,Robert Wolf Mirasol,-117.072695,32.92792,11:31.0,Twitter for Windows Phone
5.73398E+17,I just want to be a suicide girl so bad fuck,i am cheese,-120.653351,40.389924,22:31.6,Twitter for Android
5.73561E+17,@JSaintClare my chilluns &amp; the fact I have way too much to learn keeps me from suicide. And I also refuse to be a statistic,Prophylacticon III,-123.628921,40.947801,10:45.5,Twitter for Android
5.7361E+17,"The guy who invented ties was trying to commit suicide then he saw himself in the mirror &amp; thought... 
Wait, this looks nice. @MrIvan2u",Estefanie Gwen Rojas,-119.379389,36.293999,23:29.1,Twitter for Windows Phone
5.73677E+17,I was watching a pincher bug climb up a wall and it fell and committed suicide...,Nick Callen,-116.95515,32.8829,49:41.5,Twitter for iPhone
5.73708E+17,In this video #UMTR2ME founder Jimm Greer shares a poem written 2 yrs before his suicide attempt and about UMTR2ME. https://t.co/j89T1F3W4K,UMTR2ME,-116.981941,32.616086,51:48.9,Twitter for iPhone
5.73726E+17,Who would even want to make an app that encourages suicide.,Nick Callen,-116.955157,32.882862,03:53.1,Twitter for iPhone
5.73737E+17,Ignoring your passion is slow suicide. Never ignore what your heart pumps for.,a y l a,-116.726958,33.731885,47:49.9,Twitter for iPhone
5.73759E+17,@MattMendel12B any time I slam a door a new Versace double suicide door appear and I'm goooood,Jesse Jenkins ,-121.090815,38.247505,16:32.0,Twitter for iPhone
5.74007E+17,Sad it takes a video for people to start talking about suicide out loud,Jackie LeRoy,-117.009841,32.669528,40:42.8,Twitter for iPhone
5.74222E+17,@TheRaiderFan seriously I liked him last time as race set up perfect - less speed today unless Miller runner does suicide mission with Chitu,Jason Perry,-117.276166,33.053622,57:46.4,Twitter for iPad
5.74429E+17,"I don't want anybody else
When I think about you I....
Puke a little in my mouth, go into a cold sweat &amp; contemplate suicide again
Thanks...",Prophylacticon III,-123.629231,40.948114,38:02.7,Twitter for Android
5.74468E+17,"Did you know 22 veterans commit suicide each day?! There not cowards, it's just they see so muchfucked up stuff!!",Babyface Assassin ,-117.187081,32.698526,12:42.2,Twitter for iPhone
5.74532E+17,@jaduff3 @OrcaSOS @QuadFins4Fun dolphin trainer commits suicide...,GailRyan#blackfish,-120.664036,38.186588,28:38.3,Twitter for iPhone
5.74532E+17,@diannebromley @FreeArturo2 @pehicc @Francesgracella @tlowe51 @jacqueduncalf @awkward1110 🐬trainer commits suicide!,GailRyan#blackfish,-120.664164,38.186769,29:19.4,Twitter for iPhone
5.74712E+17,@samanthadaoud the money won't even be worth it bc it's practically suicide omg. I'm  scarred from the video..How is that even allowed?!,Ranya Razooky ,-116.927956,32.762348,24:50.0,Twitter for iPhone
5.74776E+17,Vegan dish. #orderfire #cookfast #døøm #døømprovisions #suicidegirlhopeful #onion #carrot #cheflj… https://t.co/u7rJUmqdOF,kris delee,-118.255447,34.143002,36:29.4,Instagram
5.74813E+17,"""I once contemplated suicide and woulda tried but when I held that nine all I could see was my mama's eyes"" tupac",Martin N Santander,-121.165249,38.133991,05:02.5,Twitter for iPhone
5.74819E+17,"When this Kaep trade shit came across Twitter it was blowing up like a MF, and I had a suicide bomber video blown up with it",Lance McKnight,-121.033739,37.630548,28:31.2,Twitter for iPhone
5.74975E+17,Loving @facebook's new features - first the suicide prevention pop-up and now Safety Check! #doingwelldoinggood #positive,Mary Guenther,-120.084418,36.066365,49:54.6,Twitter for Android
5.75075E+17,Like do you people not get that suicide is a serious matter?,Hail,-117.00194,32.850704,26:37.5,Twitter for iPhone
5.75164E+17,I'm at the San Diego House of blues at a concert and my knees have decided to commit suicide and now my night is ruined,♕ ,-117.159678,32.716323,18:12.5,Twitter for Android
5.75194E+17,"""if you could pick how you died what would it be?""
""probably a suicide bombing in a room full of all my exes.""",계집,-120.550244,37.886873,18:49.6,Twitter for Android
5.75219E+17,"@johnnaaay7 don't wear bucket hats with cargo shorts🔫🔫😖
Social suicide",Betzy Nuño †,-117.152,32.792273,58:29.9,Twitter for iPhone
5.7537E+17,Work hard. clean hard. #cookfast #døøm #suicidegirlhopeful #ovencleaner #wwjttd #champion… https://t.co/UKEPpMJeQU,kris delee,-118.255447,34.143002,59:30.6,Instagram
5.75439E+17,This guy at Cold Stone straight up gonna commit suicide at 4:30,Carlos Moreno,-117.244742,33.200621,31:47.3,Twitter for iPhone
5.75451E+17,"Sex offender accused of killing mother, committing suicide: A sex offender who prompted an overnight manhunt after… http://t.co/kHEWDPskL2",San Diego Press,-117.166272,32.714312,18:46.1,dlvr.it
5.75743E+17,@JakeFromStFarm_ @taeler_michelle this is why I think about suicide,Stephen Lynch,-121.633881,39.176324,41:51.3,Twitter for iPhone
5.76151E+17,"CHP: SR-78 fatality may be suicide: A man walked into traffic on the freeway, the second such incident this month. http://t.co/QwM4AJxRjV",San Diego Press,-117.166272,32.714312,40:43.9,dlvr.it
5.76175E+17,Failed suicide? Try again #JustFuckinAwfulAdviceIn4Words,Pootie Tang,-123.628828,40.948317,16:28.1,Twitter for Android
5.76239E+17,Hmm ya make a burn book after talking about bullying for a week straight &amp; watching a suicide video???,Jackie LeRoy,-117.009894,32.669656,31:19.1,Twitter for iPhone
5.76243E+17,A suicide bomber's #FamousLast5Words I better get my virgins....,Pootie Tang,-123.629029,40.948254,45:49.1,Twitter for Android
5.76263E+17,@lil_LeoS @ehdeetah is suicide an option?,Ara Sarkisyan,-118.246736,34.1429,07:40.3,Twitter for iPhone
5.76452E+17,@arelyvicky all these people are assholes #FML #gonnagocommitsuicide #onthebridge,Beers,-117.168032,32.694885,38:02.1,Twitter for iPhone
5.76573E+17,"I could've defeated Sephiroth, but I chose to commit suicide because I love his theme song.",Natheism~,-117.090771,32.697107,38:45.2,Twitter for Android
5.76581E+17,@SunuvaaBeach suicide is slow with liqueur,M.P.,-117.177247,32.815537,09:53.9,Twitter for Android
5.76906E+17,"Heaven is my baby, suicide’s her father,
Opulence is the end. 💀",Serena Klarich,-120.996657,37.328024,40:03.2,Twitter for Android
5.7694E+17,"@Zak_Bagans I believe there's a malevolent spirit in the Zozo house, but not a demon. I wanna know if there were any murders/suicides there",Pootie Tang,-123.628867,40.948429,58:26.0,Twitter for Android
5.76975E+17,"RT @BreakingNews: #ISIS used #ChemicalWeapons in Jan. 23 suicide attack in northern #Iraq, #Kurdish say - @NBCNews http://t.co/M9wbQzt2Td",Rob Stockman,-117.190348,32.908648,16:07.3,TweetCaster for Android
5.7698E+17,@Nopenope_nope_ don't u pull it suicide shit on me boy if u end up killing urself we r doing it together preferably drunk and at high speeds,Bry,-117.140348,33.432465,34:23.7,Twitter for Android
5.77217E+17,Yoooooo I was at a stop light blasting as blood runs black and the guy next to me was blasting suicide silence we are brothers #scene,Mugatu,-121.178856,37.74965,19:07.6,Twitter for iPhone
5.77319E+17,#Jadison just wants to make me commit suicide😭🔫,Gilinskys_main_chick,-114.659486,33.523108,02:51.9,Twitter for Android
5.77334E+17,"A suit and tie is suitable and usual is suicide, CSI just might investigate this fuckin parasite",Drake G.P.,-117.088812,32.722774,02:36.7,Twitter for iPhone
5.77407E+17,"we're learning about depression, anxiety, and suicide and none of the shit they're saying is accurate",sara ,-117.212447,32.945709,50:18.9,Twitter for iPhone
5.77564E+17,Creepy sight- a man fully robed walking straight out into the ocean. I wondered if this was a suicide… https://t.co/xgl4gDCO1C,Cat,-119.337862,34.291382,17:31.7,Instagram
5.77597E+17,"Siri knows What's good.
 @suicideyearrr http://t.co/SwbZCGaClR",HORDE§,-122.730977,38.830962,28:16.0,Twitter for iPhone
5.77597E+17,@suicideyearrr Siri knows what's up http://t.co/6LHzRVjPTh,HORDE§,-122.730756,38.830779,28:35.7,Twitter for iPhone
5.7769E+17,"Stop romanticizing self harm, pain, suicide and drug addictions. ❌",        ✨,-123.208571,39.113887,37:59.8,Twitter for iPhone
5.77841E+17,RT @DRUDGE_REPORT: University cuts workload after spike in #suicides ... http://t.co/GWCvi6pgmx,Rob Stockman,-117.193493,32.799687,37:30.3,TweetCaster for Android
5.78007E+17,it was written in blood on a fucking suicide note the day before he died,jexy,-117.111219,32.70335,34:39.9,Twitter for Android
5.78048E+17,"In most cases of suicide people don't want to die, they just want the pain to end. It's still stupid.",❥•Nιηι❣,-117.060871,32.600942,18:44.2,Twitter for iPhone
5.78065E+17,That awkward moment people make suicide jokes right in front of you...,EC,-117.250562,32.773292,26:08.0,Twitter for iPhone
5.78244E+17,Idk man. Social media is suicide. Egos either boosting or declining based on what? Followers. Pleaseeee kill urself.,sarah ferguson. ,-118.187238,34.053608,18:47.3,Twitter for iPhone
