"","Geography","ind_id","ind_definition","reportyear","race_eth_code","race_eth_name","geotype","geotypevalue","geoname","county_fips","county_name","region_code","region_name","Unemployment","Labor_force","Unemployment_rate","ll_95ci","ul_95ci","se","rse","place_decile","ca_rr","version","TRACT","CONDITION","OUTCOME","YEAR","SRANum","RegionNum","RegionName","UrbanicitySort","UrbanicityCat","SESSort","Socioeconomic_Category","SDNUM","Supervisor_District","Total_Cases","Total_Rate","Age_Adjusted_Rate","Male_Cases","Male_Rate","Female_Cases","Female_Rate","White_Cases","White_Rate","Black_Cases","Black_Rate","Hispanic_Cases","Hispanic_Rate","Asian_Pacific_Islander_Cases","Asian_Pacific_Islander_Rate","Other_Race_Ethnicity_Cases","Other_Race_Ethnicity_Rate","Age_Group_0_to_14_Cases","Age_Group_0_to_14_Rate","Age_Group_15_to_24_Cases","Age_Group_15_to_24_Rate","Age_Group_25_to_44_Cases","Age_Group_25_to_44_Rate","Age_Group_45_to_64_Cases","Age_Group_45_to_64_Rate","Age_Group_65Plus_Cases","Age_Group_65Plus_Rate"
"225","MID-CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073001800","0018.00","06073","San Diego",NA,NA,304,3523,8.6,3.9531914893617,13.2468085106383,2.37082066869301,27.5676821941048,NA,0.955555555555555,41781.4915162037,18,"Mood Disorders","Hospitalization",2010,6,3,"CENTRAL",5,"Very Urban Area",1,"Lowest Income",4,"Supervisorial District 4",610,374.136725506311,379.653012473971,264,325.095127267354,346,422.801979593084,353,759.956942949408,92,476.239776374366,127,185.49623895421,20,84.9076629165782,12,228.397411496003,42,124.230951254141,103,309.495192307692,212,420.601539560352,216,659.199804681539,37,289.446921692873
"226","MID-CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073002703","0027.03","06073","San Diego",NA,NA,339,3286,10.3,5.17659574468085,15.4234042553192,2.61398176291793,25.3784637176498,NA,1.14444444444444,41781.4915162037,27.03,"Mood Disorders","Hospitalization",2010,6,3,"CENTRAL",5,"Very Urban Area",1,"Lowest Income",4,"Supervisorial District 4",610,374.136725506311,379.653012473971,264,325.095127267354,346,422.801979593084,353,759.956942949408,92,476.239776374366,127,185.49623895421,20,84.9076629165782,12,228.397411496003,42,124.230951254141,103,309.495192307692,212,420.601539560352,216,659.199804681539,37,289.446921692873
"227","MID-CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073002905","0029.05","06073","San Diego",NA,NA,399,2223,17.9,9.5595744680851,26.2404255319149,4.25531914893617,23.7727326756211,NA,1.98888888888889,41781.4915162037,29.05,"Mood Disorders","Hospitalization",2010,6,3,"CENTRAL",5,"Very Urban Area",1,"Lowest Income",4,"Supervisorial District 4",610,374.136725506311,379.653012473971,264,325.095127267354,346,422.801979593084,353,759.956942949408,92,476.239776374366,127,185.49623895421,20,84.9076629165782,12,228.397411496003,42,124.230951254141,103,309.495192307692,212,420.601539560352,216,659.199804681539,37,289.446921692873
"228","MID-CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073002301","0023.01","06073","San Diego",NA,NA,150,1304,11.5,2.80212765957447,20.1978723404255,4.43768996960486,38.5886084313466,NA,1.27777777777778,41781.4915162037,23.01,"Mood Disorders","Hospitalization",2010,6,3,"CENTRAL",5,"Very Urban Area",1,"Lowest Income",4,"Supervisorial District 4",610,374.136725506311,379.653012473971,264,325.095127267354,346,422.801979593084,353,759.956942949408,92,476.239776374366,127,185.49623895421,20,84.9076629165782,12,228.397411496003,42,124.230951254141,103,309.495192307692,212,420.601539560352,216,659.199804681539,37,289.446921692873
"229","MID-CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073002709","0027.09","06073","San Diego",NA,NA,67,1437,4.7,1.12553191489362,8.27446808510638,1.82370820668693,38.8023022699347,NA,0.522222222222222,41781.4915162037,27.09,"Mood Disorders","Hospitalization",2010,6,3,"CENTRAL",5,"Very Urban Area",1,"Lowest Income",4,"Supervisorial District 4",610,374.136725506311,379.653012473971,264,325.095127267354,346,422.801979593084,353,759.956942949408,92,476.239776374366,127,185.49623895421,20,84.9076629165782,12,228.397411496003,42,124.230951254141,103,309.495192307692,212,420.601539560352,216,659.199804681539,37,289.446921692873
"230","MID-CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073002202","0022.02","06073","San Diego",NA,NA,200,2225,9,3.4,14.6,2.85714285714286,31.7460317460317,NA,1,41781.4915162037,22.02,"Mood Disorders","Hospitalization",2010,6,3,"CENTRAL",5,"Very Urban Area",1,"Lowest Income",4,"Supervisorial District 4",610,374.136725506311,379.653012473971,264,325.095127267354,346,422.801979593084,353,759.956942949408,92,476.239776374366,127,185.49623895421,20,84.9076629165782,12,228.397411496003,42,124.230951254141,103,309.495192307692,212,420.601539560352,216,659.199804681539,37,289.446921692873
"231","MID-CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073001900","0019.00","06073","San Diego",NA,NA,116,1928,6,1.71063829787234,10.2893617021277,2.18844984802432,36.4741641337386,NA,0.666666666666667,41781.4915162037,19,"Mood Disorders","Hospitalization",2010,6,3,"CENTRAL",5,"Very Urban Area",1,"Lowest Income",4,"Supervisorial District 4",610,374.136725506311,379.653012473971,264,325.095127267354,346,422.801979593084,353,759.956942949408,92,476.239776374366,127,185.49623895421,20,84.9076629165782,12,228.397411496003,42,124.230951254141,103,309.495192307692,212,420.601539560352,216,659.199804681539,37,289.446921692873
"232","MID-CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073002501","0025.01","06073","San Diego",NA,NA,144,2407,6,0.280851063829787,11.7191489361702,2.91793313069909,48.6322188449848,NA,0.666666666666667,41781.4915162037,25.01,"Mood Disorders","Hospitalization",2010,6,3,"CENTRAL",5,"Very Urban Area",1,"Lowest Income",4,"Supervisorial District 4",610,374.136725506311,379.653012473971,264,325.095127267354,346,422.801979593084,353,759.956942949408,92,476.239776374366,127,185.49623895421,20,84.9076629165782,12,228.397411496003,42,124.230951254141,103,309.495192307692,212,420.601539560352,216,659.199804681539,37,289.446921692873
"233","MID-CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073002710","0027.10","06073","San Diego",NA,NA,210,1688,12.4,5.60851063829787,19.1914893617021,3.46504559270517,27.943916070203,NA,1.37777777777778,41781.4915162037,27.1,"Mood Disorders","Hospitalization",2010,6,3,"CENTRAL",5,"Very Urban Area",1,"Lowest Income",4,"Supervisorial District 4",610,374.136725506311,379.653012473971,264,325.095127267354,346,422.801979593084,353,759.956942949408,92,476.239776374366,127,185.49623895421,20,84.9076629165782,12,228.397411496003,42,124.230951254141,103,309.495192307692,212,420.601539560352,216,659.199804681539,37,289.446921692873
"234","MID-CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073002903","0029.03","06073","San Diego",NA,NA,193,1957,9.9,5.01489361702128,14.7851063829787,2.49240121580547,25.1757698566209,NA,1.1,41781.4915162037,29.03,"Mood Disorders","Hospitalization",2010,6,3,"CENTRAL",5,"Very Urban Area",1,"Lowest Income",4,"Supervisorial District 4",610,374.136725506311,379.653012473971,264,325.095127267354,346,422.801979593084,353,759.956942949408,92,476.239776374366,127,185.49623895421,20,84.9076629165782,12,228.397411496003,42,124.230951254141,103,309.495192307692,212,420.601539560352,216,659.199804681539,37,289.446921692873
"235","MID-CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073002201","0022.01","06073","San Diego",NA,NA,215,1685,12.8,4.45957446808511,21.1404255319149,4.25531914893617,33.2446808510638,NA,1.42222222222222,41781.4915162037,22.01,"Mood Disorders","Hospitalization",2010,6,3,"CENTRAL",5,"Very Urban Area",1,"Lowest Income",4,"Supervisorial District 4",610,374.136725506311,379.653012473971,264,325.095127267354,346,422.801979593084,353,759.956942949408,92,476.239776374366,127,185.49623895421,20,84.9076629165782,12,228.397411496003,42,124.230951254141,103,309.495192307692,212,420.601539560352,216,659.199804681539,37,289.446921692873
"236","MOUNTAIN EMPIRE",290,"Unemployment rate","2006-2010",9,"Total","CT","06073021100","0211.00","06073","San Diego",NA,NA,194,2788,7,3.42553191489362,10.5744680851064,1.82370820668693,26.0529743812419,NA,0.777777777777778,41781.4915162037,211,"Mood Disorders","Hospitalization",2010,62,5,"EAST",1,"Rural Area",2,"Low Income",2,"Supervisorial District 2",16,210.83146659639,192.096825125163,NA,NA,12,342.368045649073,9,217.443827011355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,395.604395604396,NA,NA
"237","NATIONAL CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073022000","0220.00","06073","San Diego",NA,NA,206,1651,12.5,6.42340425531915,18.5765957446809,3.10030395136778,24.8024316109422,NA,1.38888888888889,41781.4915162037,220,"Mood Disorders","Hospitalization",2010,4,4,"SOUTH",5,"Very Urban Area",1,"Lowest Income",1,"Supervisorial District 1",152,260.639939641277,267.133358808842,66,219.97800219978,86,303.725940314321,69,1015.75150890623,10,390.777647518562,55,148.108253669045,15,142.314990512334,NA,NA,8,65.6383327863472,32,261.224489795918,31,197.138314785374,68,567.091985655909,13,210.902011680727
"238","NATIONAL CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073011902","0119.02","06073","San Diego",NA,NA,148,2624,5.6,1.07234042553192,10.1276595744681,2.31003039513678,41.2505427702996,NA,0.622222222222222,41781.4915162037,119.02,"Mood Disorders","Hospitalization",2010,4,4,"SOUTH",5,"Very Urban Area",1,"Lowest Income",1,"Supervisorial District 1",152,260.639939641277,267.133358808842,66,219.97800219978,86,303.725940314321,69,1015.75150890623,10,390.777647518562,55,148.108253669045,15,142.314990512334,NA,NA,8,65.6383327863472,32,261.224489795918,31,197.138314785374,68,567.091985655909,13,210.902011680727
"239","NATIONAL CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073012003","0120.03","06073","San Diego",NA,NA,106,1386,7.6,3.78723404255319,11.4127659574468,1.94528875379939,25.5959046552552,NA,0.844444444444444,41781.4915162037,120.03,"Mood Disorders","Hospitalization",2010,4,4,"SOUTH",5,"Very Urban Area",1,"Lowest Income",1,"Supervisorial District 1",152,260.639939641277,267.133358808842,66,219.97800219978,86,303.725940314321,69,1015.75150890623,10,390.777647518562,55,148.108253669045,15,142.314990512334,NA,NA,8,65.6383327863472,32,261.224489795918,31,197.138314785374,68,567.091985655909,13,210.902011680727
"240","NATIONAL CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073012102","0121.02","06073","San Diego",NA,NA,122,1395,8.7,1.31276595744681,16.0872340425532,3.76899696048632,43.321804143521,NA,0.966666666666667,41781.4915162037,121.02,"Mood Disorders","Hospitalization",2010,4,4,"SOUTH",5,"Very Urban Area",1,"Lowest Income",1,"Supervisorial District 1",152,260.639939641277,267.133358808842,66,219.97800219978,86,303.725940314321,69,1015.75150890623,10,390.777647518562,55,148.108253669045,15,142.314990512334,NA,NA,8,65.6383327863472,32,261.224489795918,31,197.138314785374,68,567.091985655909,13,210.902011680727
"241","NATIONAL CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073011802","0118.02","06073","San Diego",NA,NA,266,2835,9.4,4.27659574468085,14.5234042553192,2.61398176291793,27.8083166267865,NA,1.04444444444444,41781.4915162037,118.02,"Mood Disorders","Hospitalization",2010,4,4,"SOUTH",5,"Very Urban Area",1,"Lowest Income",1,"Supervisorial District 1",152,260.639939641277,267.133358808842,66,219.97800219978,86,303.725940314321,69,1015.75150890623,10,390.777647518562,55,148.108253669045,15,142.314990512334,NA,NA,8,65.6383327863472,32,261.224489795918,31,197.138314785374,68,567.091985655909,13,210.902011680727
"242","NATIONAL CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073011601","0116.01","06073","San Diego",NA,NA,513,2646,19.4,12.7276595744681,26.0723404255319,3.40425531914894,17.5477078306646,NA,2.15555555555556,41781.4915162037,116.01,"Mood Disorders","Hospitalization",2010,4,4,"SOUTH",5,"Very Urban Area",1,"Lowest Income",1,"Supervisorial District 1",152,260.639939641277,267.133358808842,66,219.97800219978,86,303.725940314321,69,1015.75150890623,10,390.777647518562,55,148.108253669045,15,142.314990512334,NA,NA,8,65.6383327863472,32,261.224489795918,31,197.138314785374,68,567.091985655909,13,210.902011680727
"243","NATIONAL CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073012002","0120.02","06073","San Diego",NA,NA,158,1459,10.8,5.2,16.4,2.85714285714286,26.4550264550265,NA,1.2,41781.4915162037,120.02,"Mood Disorders","Hospitalization",2010,4,4,"SOUTH",5,"Very Urban Area",1,"Lowest Income",1,"Supervisorial District 1",152,260.639939641277,267.133358808842,66,219.97800219978,86,303.725940314321,69,1015.75150890623,10,390.777647518562,55,148.108253669045,15,142.314990512334,NA,NA,8,65.6383327863472,32,261.224489795918,31,197.138314785374,68,567.091985655909,13,210.902011680727
"244","NATIONAL CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073012101","0121.01","06073","San Diego",NA,NA,111,1104,10.1,0,23.0872340425532,6.62613981762918,65.6053447290018,NA,1.12222222222222,41781.4915162037,121.01,"Mood Disorders","Hospitalization",2010,4,4,"SOUTH",5,"Very Urban Area",1,"Lowest Income",1,"Supervisorial District 1",152,260.639939641277,267.133358808842,66,219.97800219978,86,303.725940314321,69,1015.75150890623,10,390.777647518562,55,148.108253669045,15,142.314990512334,NA,NA,8,65.6383327863472,32,261.224489795918,31,197.138314785374,68,567.091985655909,13,210.902011680727
"245","NATIONAL CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073021900","0219.00","06073","San Diego",NA,NA,150,854,17.6,5.80425531914894,29.3957446808511,6.01823708206687,34.1945288753799,NA,1.95555555555556,41781.4915162037,219,"Mood Disorders","Hospitalization",2010,4,4,"SOUTH",5,"Very Urban Area",1,"Lowest Income",1,"Supervisorial District 1",152,260.639939641277,267.133358808842,66,219.97800219978,86,303.725940314321,69,1015.75150890623,10,390.777647518562,55,148.108253669045,15,142.314990512334,NA,NA,8,65.6383327863472,32,261.224489795918,31,197.138314785374,68,567.091985655909,13,210.902011680727
"246","NATIONAL CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073011801","0118.01","06073","San Diego",NA,NA,140,1690,8.3,2.93829787234043,13.6617021276596,2.7355623100304,32.958582048559,NA,0.922222222222222,41781.4915162037,118.01,"Mood Disorders","Hospitalization",2010,4,4,"SOUTH",5,"Very Urban Area",1,"Lowest Income",1,"Supervisorial District 1",152,260.639939641277,267.133358808842,66,219.97800219978,86,303.725940314321,69,1015.75150890623,10,390.777647518562,55,148.108253669045,15,142.314990512334,NA,NA,8,65.6383327863472,32,261.224489795918,31,197.138314785374,68,567.091985655909,13,210.902011680727
"247","NATIONAL CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073012200","0122.00","06073","San Diego",NA,NA,115,1253,9.2,2.6468085106383,15.7531914893617,3.34346504559271,36.3420113651381,NA,1.02222222222222,41781.4915162037,122,"Mood Disorders","Hospitalization",2010,4,4,"SOUTH",5,"Very Urban Area",1,"Lowest Income",1,"Supervisorial District 1",152,260.639939641277,267.133358808842,66,219.97800219978,86,303.725940314321,69,1015.75150890623,10,390.777647518562,55,148.108253669045,15,142.314990512334,NA,NA,8,65.6383327863472,32,261.224489795918,31,197.138314785374,68,567.091985655909,13,210.902011680727
"248","NATIONAL CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073011700","0117.00","06073","San Diego",NA,NA,330,2739,12,5.80425531914894,18.1957446808511,3.16109422492401,26.3424518743668,NA,1.33333333333333,41781.4915162037,117,"Mood Disorders","Hospitalization",2010,4,4,"SOUTH",5,"Very Urban Area",1,"Lowest Income",1,"Supervisorial District 1",152,260.639939641277,267.133358808842,66,219.97800219978,86,303.725940314321,69,1015.75150890623,10,390.777647518562,55,148.108253669045,15,142.314990512334,NA,NA,8,65.6383327863472,32,261.224489795918,31,197.138314785374,68,567.091985655909,13,210.902011680727
"249","NATIONAL CITY",290,"Unemployment rate","2006-2010",9,"Total","CT","06073011602","0116.02","06073","San Diego",NA,NA,104,1592,6.5,1.37659574468085,11.6234042553191,2.61398176291793,40.2151040448913,NA,0.722222222222222,41781.4915162037,116.02,"Mood Disorders","Hospitalization",2010,4,4,"SOUTH",5,"Very Urban Area",1,"Lowest Income",1,"Supervisorial District 1",152,260.639939641277,267.133358808842,66,219.97800219978,86,303.725940314321,69,1015.75150890623,10,390.777647518562,55,148.108253669045,15,142.314990512334,NA,NA,8,65.6383327863472,32,261.224489795918,31,197.138314785374,68,567.091985655909,13,210.902011680727
"250","NORTH SAN DIEGO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073017031","0170.31","06073","San Diego",NA,NA,116,1958,5.9,2.2063829787234,9.5936170212766,1.88449848024316,31.9406522075112,NA,0.655555555555556,41781.4915162037,170.31,"Mood Disorders","Hospitalization",2010,14,6,"N INLAND",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",250,234.649246306621,246.786702985879,133,258.267471891567,117,212.553365428286,196,312.809218296147,6,235.571260306243,10,93.8526513374003,19,74.0769620647979,11,218.557520365587,28,124.810555406972,70,611.620795107034,61,197.827144478677,67,231.449495647368,24,186.335403726708
"251","NORTH SAN DIEGO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073017034","0170.34","06073","San Diego",NA,NA,116,2870,4,1.37872340425532,6.62127659574468,1.33738601823708,33.4346504559271,NA,0.444444444444444,41781.4915162037,170.34,"Mood Disorders","Hospitalization",2010,14,6,"N INLAND",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",250,234.649246306621,246.786702985879,133,258.267471891567,117,212.553365428286,196,312.809218296147,6,235.571260306243,10,93.8526513374003,19,74.0769620647979,11,218.557520365587,28,124.810555406972,70,611.620795107034,61,197.827144478677,67,231.449495647368,24,186.335403726708
"252","NORTH SAN DIEGO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073017015","0170.15","06073","San Diego",NA,NA,230,3392,6.8,2.98723404255319,10.6127659574468,1.94528875379939,28.6071875558734,NA,0.755555555555556,41781.4915162037,170.15,"Mood Disorders","Hospitalization",2010,14,6,"N INLAND",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",250,234.649246306621,246.786702985879,133,258.267471891567,117,212.553365428286,196,312.809218296147,6,235.571260306243,10,93.8526513374003,19,74.0769620647979,11,218.557520365587,28,124.810555406972,70,611.620795107034,61,197.827144478677,67,231.449495647368,24,186.335403726708
"253","NORTH SAN DIEGO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073017037","0170.37","06073","San Diego",NA,NA,212,3637,5.8,2.58297872340425,9.01702127659575,1.64133738601824,28.2989204485903,NA,0.644444444444444,41781.4915162037,170.37,"Mood Disorders","Hospitalization",2010,14,6,"N INLAND",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",250,234.649246306621,246.786702985879,133,258.267471891567,117,212.553365428286,196,312.809218296147,6,235.571260306243,10,93.8526513374003,19,74.0769620647979,11,218.557520365587,28,124.810555406972,70,611.620795107034,61,197.827144478677,67,231.449495647368,24,186.335403726708
"254","NORTH SAN DIEGO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073017055","0170.55","06073","San Diego",NA,NA,200,2951,6.8,3.22553191489362,10.3744680851064,1.82370820668693,26.8192383336313,NA,0.755555555555556,41781.4915162037,170.55,"Mood Disorders","Hospitalization",2010,14,6,"N INLAND",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",250,234.649246306621,246.786702985879,133,258.267471891567,117,212.553365428286,196,312.809218296147,6,235.571260306243,10,93.8526513374003,19,74.0769620647979,11,218.557520365587,28,124.810555406972,70,611.620795107034,61,197.827144478677,67,231.449495647368,24,186.335403726708
"255","NORTH SAN DIEGO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073017056","0170.56","06073","San Diego",NA,NA,144,2359,6.1,0.5,11.7,2.85714285714286,46.8384074941452,NA,0.677777777777778,41781.4915162037,170.56,"Mood Disorders","Hospitalization",2010,14,6,"N INLAND",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",250,234.649246306621,246.786702985879,133,258.267471891567,117,212.553365428286,196,312.809218296147,6,235.571260306243,10,93.8526513374003,19,74.0769620647979,11,218.557520365587,28,124.810555406972,70,611.620795107034,61,197.827144478677,67,231.449495647368,24,186.335403726708
"256","NORTH SAN DIEGO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073017030","0170.30","06073","San Diego",NA,NA,434,7349,5.9,3.87446808510638,7.92553191489362,1.03343465045593,17.5158415331513,NA,0.655555555555556,41781.4915162037,170.3,"Mood Disorders","Hospitalization",2010,14,6,"N INLAND",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",250,234.649246306621,246.786702985879,133,258.267471891567,117,212.553365428286,196,312.809218296147,6,235.571260306243,10,93.8526513374003,19,74.0769620647979,11,218.557520365587,28,124.810555406972,70,611.620795107034,61,197.827144478677,67,231.449495647368,24,186.335403726708
"257","NORTH SAN DIEGO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073017033","0170.33","06073","San Diego",NA,NA,166,2774,6,2.78297872340426,9.21702127659574,1.64133738601824,27.355623100304,NA,0.666666666666667,41781.4915162037,170.33,"Mood Disorders","Hospitalization",2010,14,6,"N INLAND",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",250,234.649246306621,246.786702985879,133,258.267471891567,117,212.553365428286,196,312.809218296147,6,235.571260306243,10,93.8526513374003,19,74.0769620647979,11,218.557520365587,28,124.810555406972,70,611.620795107034,61,197.827144478677,67,231.449495647368,24,186.335403726708
"258","NORTH SAN DIEGO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073017050","0170.50","06073","San Diego",NA,NA,72,1378,5.2,0,10.9191489361702,2.91793313069909,56.1140986672902,NA,0.577777777777778,41781.4915162037,170.5,"Mood Disorders","Hospitalization",2010,14,6,"N INLAND",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",250,234.649246306621,246.786702985879,133,258.267471891567,117,212.553365428286,196,312.809218296147,6,235.571260306243,10,93.8526513374003,19,74.0769620647979,11,218.557520365587,28,124.810555406972,70,611.620795107034,61,197.827144478677,67,231.449495647368,24,186.335403726708
"259","NORTH SAN DIEGO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073017052","0170.52","06073","San Diego",NA,NA,142,2654,5.4,1.22978723404255,9.57021276595745,2.12765957446809,39.4011032308905,NA,0.6,41781.4915162037,170.52,"Mood Disorders","Hospitalization",2010,14,6,"N INLAND",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",250,234.649246306621,246.786702985879,133,258.267471891567,117,212.553365428286,196,312.809218296147,6,235.571260306243,10,93.8526513374003,19,74.0769620647979,11,218.557520365587,28,124.810555406972,70,611.620795107034,61,197.827144478677,67,231.449495647368,24,186.335403726708
"260","NORTH SAN DIEGO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073017018","0170.18","06073","San Diego",NA,NA,267,2489,10.7,5.33829787234043,16.0617021276596,2.7355623100304,25.5660028974803,NA,1.18888888888889,41781.4915162037,170.18,"Mood Disorders","Hospitalization",2010,14,6,"N INLAND",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",250,234.649246306621,246.786702985879,133,258.267471891567,117,212.553365428286,196,312.809218296147,6,235.571260306243,10,93.8526513374003,19,74.0769620647979,11,218.557520365587,28,124.810555406972,70,611.620795107034,61,197.827144478677,67,231.449495647368,24,186.335403726708
"261","NORTH SAN DIEGO",290,"Unemployment rate","2006-2010",9,"Total","CT","06073017036","0170.36","06073","San Diego",NA,NA,106,2094,5.1,1.64468085106383,8.55531914893617,1.7629179331307,34.5670182966804,NA,0.566666666666667,41781.4915162037,170.36,"Mood Disorders","Hospitalization",2010,14,6,"N INLAND",3,"Suburban Area",6,"Highest Income",3,"Supervisorial District 3",250,234.649246306621,246.786702985879,133,258.267471891567,117,212.553365428286,196,312.809218296147,6,235.571260306243,10,93.8526513374003,19,74.0769620647979,11,218.557520365587,28,124.810555406972,70,611.620795107034,61,197.827144478677,67,231.449495647368,24,186.335403726708
"262","OCEANSIDE",290,"Unemployment rate","2006-2010",9,"Total","CT","06073018300","0183.00","06073","San Diego",NA,NA,171,1524,11.2,4.28936170212766,18.1106382978723,3.5258358662614,31.4806773773339,NA,1.24444444444444,41781.4915162037,183,"Mood Disorders","Hospitalization",2010,42,1,"N COASTAL",3,"Suburban Area",3,"Moderately Low Income",5,"Supervisorial District 5",556,348.109191084398,343.202453084544,221,278.843242152014,335,416.335255517996,410,552.248053662348,30,432.463600980251,71,118.532863653817,11,89.7666068222621,18,281.778334376957,52,161.822368830522,137,540.26342771512,156,349.258944163346,168,429.403946426746,43,233.214014535199
"263","OCEANSIDE",290,"Unemployment rate","2006-2010",9,"Total","CT","06073018612","0186.12","06073","San Diego",NA,NA,244,1808,13.5,7.54255319148936,19.4574468085106,3.03951367781155,22.5149161319374,NA,1.5,41781.4915162037,186.12,"Mood Disorders","Hospitalization",2010,42,1,"N COASTAL",3,"Suburban Area",3,"Moderately Low Income",5,"Supervisorial District 5",556,348.109191084398,343.202453084544,221,278.843242152014,335,416.335255517996,410,552.248053662348,30,432.463600980251,71,118.532863653817,11,89.7666068222621,18,281.778334376957,52,161.822368830522,137,540.26342771512,156,349.258944163346,168,429.403946426746,43,233.214014535199
"264","OCEANSIDE",290,"Unemployment rate","2006-2010",9,"Total","CT","06073019303","0193.03","06073","San Diego",NA,NA,204,3204,6.4,2.82553191489362,9.97446808510638,1.82370820668693,28.4954407294833,NA,0.711111111111111,41781.4915162037,193.03,"Mood Disorders","Hospitalization",2010,42,1,"N COASTAL",3,"Suburban Area",3,"Moderately Low Income",5,"Supervisorial District 5",556,348.109191084398,343.202453084544,221,278.843242152014,335,416.335255517996,410,552.248053662348,30,432.463600980251,71,118.532863653817,11,89.7666068222621,18,281.778334376957,52,161.822368830522,137,540.26342771512,156,349.258944163346,168,429.403946426746,43,233.214014535199
"265","OCEANSIDE",290,"Unemployment rate","2006-2010",9,"Total","CT","06073018518","0185.18","06073","San Diego",NA,NA,188,1351,13.9,6.27446808510638,21.5255319148936,3.89057750759878,27.9897662417179,NA,1.54444444444444,41781.4915162037,185.18,"Mood Disorders","Hospitalization",2010,42,1,"N COASTAL",3,"Suburban Area",3,"Moderately Low Income",5,"Supervisorial District 5",556,348.109191084398,343.202453084544,221,278.843242152014,335,416.335255517996,410,552.248053662348,30,432.463600980251,71,118.532863653817,11,89.7666068222621,18,281.778334376957,52,161.822368830522,137,540.26342771512,156,349.258944163346,168,429.403946426746,43,233.214014535199
"266","OCEANSIDE",290,"Unemployment rate","2006-2010",9,"Total","CT","06073018519","0185.19","06073","San Diego",NA,NA,291,2933,9.9,4.89574468085106,14.9042553191489,2.5531914893617,25.7898130238556,NA,1.1,41781.4915162037,185.19,"Mood Disorders","Hospitalization",2010,42,1,"N COASTAL",3,"Suburban Area",3,"Moderately Low Income",5,"Supervisorial District 5",556,348.109191084398,343.202453084544,221,278.843242152014,335,416.335255517996,410,552.248053662348,30,432.463600980251,71,118.532863653817,11,89.7666068222621,18,281.778334376957,52,161.822368830522,137,540.26342771512,156,349.258944163346,168,429.403946426746,43,233.214014535199
"267","OCEANSIDE",290,"Unemployment rate","2006-2010",9,"Total","CT","06073018512","0185.12","06073","San Diego",NA,NA,204,1335,15.3,1.00212765957447,29.5978723404255,7.29483282674772,47.6786459264557,NA,1.7,41781.4915162037,185.12,"Mood Disorders","Hospitalization",2010,42,1,"N COASTAL",3,"Suburban Area",3,"Moderately Low Income",5,"Supervisorial District 5",556,348.109191084398,343.202453084544,221,278.843242152014,335,416.335255517996,410,552.248053662348,30,432.463600980251,71,118.532863653817,11,89.7666068222621,18,281.778334376957,52,161.822368830522,137,540.26342771512,156,349.258944163346,168,429.403946426746,43,233.214014535199
